"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1910725187126853996","Fri Apr 11 16:02:38 +0000 2025","0","Listening to King Yawasap Uzziah Benjamin @SolomonIsaiahB2 and Chai Ben Israel https://t.co/VMWvIMRn6O","1910725187126853996","","","in","","0","0","0","https://x.com/ShiaritaDOS/status/1910725187126853996","1704332189389791232","ShiaritaDOS"
"1910725109645468030","Fri Apr 11 16:02:20 +0000 2025","0","Listening to King Yawasap Uzziah Benjamin @SolomonIsaiahB2 and Chai Ben Israel https://t.co/ds0qsktfDJ","1910725109645468030","","","in","Jerusalem, Israel ","0","0","0","https://x.com/_judeaisrael/status/1910725109645468030","615292375","_judeaisrael"
"1910316138573303965","Fri Apr 11 16:02:07 +0000 2025","0","@vianratulangi @IDF Intelejen terbaik (nomor satu) dunia adalah Israel. Krn mungkin secara batinia mata Tuhan di setiap penjuru utk melihat. Q ambil kesimpulan dari situ krn stiap teroris yg di anggap hamas paling berpengaruh aja di bunuh walaupun mrk tampil di muka umum menggunakan penutup kpala","1910725055379890568","","vianratulangi","in","","0","0","0","https://x.com/ErastSam99154/status/1910725055379890568","1820425404517359616","ErastSam99154"
"1910725037696430201","Fri Apr 11 16:02:03 +0000 2025","0","Listening to King Yawasap Uzziah Benjamin @SolomonIsaiahB2 and Chai Ben Israel https://t.co/FVhza3aD1n","1910725037696430201","","","in","","0","0","0","https://x.com/Razisnipergang/status/1910725037696430201","1453217638411288576","Razisnipergang"
"1910724949590876266","Fri Apr 11 16:01:42 +0000 2025","0","Listening to King Yawasap Uzziah Benjamin and @SolomonIsaiahB2 https://t.co/95R7iKxuYV","1910724949590876266","","","in","Riverdale, Georgia","0","0","0","https://x.com/RichLaniWear/status/1910724949590876266","2611946864","RichLaniWear"
"1910724918167101643","Fri Apr 11 16:01:34 +0000 2025","0","Listening to King Yawasap Uzziah Benjamin and @SolomonIsaiahB2 https://t.co/99Bfj39sRh","1910724918167101643","","","in","","0","0","0","https://x.com/zedaniah/status/1910724918167101643","1527996962108280837","zedaniah"
"1910723908292256009","Fri Apr 11 16:01:12 +0000 2025","0","@gyucheoll_ boikot tp udah ga masuk bds krn kontrak sm israel(?) udah end cmiiw","1910724824269480299","","gyucheoll_","in","coupshan cheolsoo’s kid","0","1","0","https://x.com/choitchery/status/1910724824269480299","1403869067908304897","choitchery"
"1910642782844101112","Fri Apr 11 16:00:54 +0000 2025","0","@tanyarlfes Sesuai dengan keinginan Trump. Lu tuh antek Israel kah? https://t.co/d6UaWXwgid","1910724751049580842","https://pbs.twimg.com/media/GoRCCOfaYAAh6h3.jpg","tanyarlfes","in","In the middle of nowhere","0","0","0","https://x.com/pigwidgeonnn/status/1910724751049580842","1345241895773954048","pigwidgeonnn"
"1910724614151655784","Fri Apr 11 16:00:22 +0000 2025","0","Segala puji bagi Allah Saat ini zionis israel gak mampu berdiri di depan Muqawamah. israel si mak lampir sudah tercabik-cabik.","1910724614151655784","","","in","","0","0","0","https://x.com/badru_badroe/status/1910724614151655784","434892045","badru_badroe"
"1910723985983365481","Fri Apr 11 15:58:12 +0000 2025","0","Kekaisaran tidak pernah benar² pergi ia hanya berubah menjadi sesuatu yg lain. Dan rencana para psikopat ini adalah menjadikan Israel sebagai kekaisaran berikutnya. Ken O'Keefe","1910724069181563309","","blue_berets7","in","","0","0","0","https://x.com/blue_berets7/status/1910724069181563309","1233304674561753088","blue_berets7"
"1910723985983365481","Fri Apr 11 15:58:05 +0000 2025","0"," Tujuan jangka panjangnya adalah apa yang disebut Israel Raya Israel dimaksudkan untuk berkembang dan menjadi kekaisaran berikutnya. Dan Amerika dibakar Amerika dikorbankan. Selalu ada pengalihan kekuasaan kekaisaran.","1910724039527833844","","blue_berets7","in","","0","1","0","https://x.com/blue_berets7/status/1910724039527833844","1233304674561753088","blue_berets7"
"1910723985983365481","Fri Apr 11 15:57:52 +0000 2025","0","ISRAEL BESAR O'Keefe mengatakan ini lebih dari 10 tahun yg lalu. Sudah terjadi di depan mata kita selama bertahun-tahun sekarang. Suriah Irak Libya Palestina dan daftarnya terus berlanjut. https://t.co/ObZ5Jzw17C","1910723985983365481","https://pbs.twimg.com/amplify_video_thumb/1910723766822592513/img/zN6Yv1o3oBVVtbMv.jpg","","in","","0","1","0","https://x.com/blue_berets7/status/1910723985983365481","1233304674561753088","blue_berets7"
"1910569705364218242","Fri Apr 11 15:56:59 +0000 2025","0","@republikaonline Semoga ketakutan dan kepanikan itu selalu menghantui seluruh tentara dan warga israel","1910723765987950907","","republikaonline","in","","0","0","0","https://x.com/Gigitterusss/status/1910723765987950907","1031560129047482368","Gigitterusss"
"1910722975529128394","Fri Apr 11 15:56:54 +0000 2025","4","@Osint613 Pesah Sameach","1910723741744496980","","Osint613","in","Israel","0","0","0","https://x.com/UnplugIsrael/status/1910723741744496980","1860810584783990784","UnplugIsrael"
"1910537415951089898","Fri Apr 11 15:56:34 +0000 2025","0","@YahyaCStaquf Bubarkan negara teroris Israel yg berbasis pada zionis n missionaris gitu aja huph!","1910723660627010010","","YahyaCStaquf","in","","0","0","0","https://x.com/AgusSal12171098/status/1910723660627010010","1533570689596530688","AgusSal12171098"
"1910723563147207014","Fri Apr 11 15:56:11 +0000 2025","1","Sementara sementara bgmna kalo kamu ajah yg kita kirim ke israel untuk SEMENTARA","1910723563147207014","","","in","밍쫑 💙💛","0","0","1","https://x.com/limerencegyu/status/1910723563147207014","1399217062472347650","limerencegyu"
"1910711517907124232","Fri Apr 11 15:54:36 +0000 2025","0","@gajahserenang @GuruGembull catat baik2 sebelum ada penyandraan sipil israel pun penindasan trhdp warga palestina sdh bnyak trjdi ","1910723164935729425","","gajahserenang","in","","0","0","0","https://x.com/thishits_id/status/1910723164935729425","1720666907626655744","thishits_id"
